Subrun Event Type ystart yend ydiff length Eng Michel
186 9253 Pion -86.6141 -95.217 8.60291 13.3188 0.201339 0
186 9255 Pion 10.4668 18.686 8.2192 11.8329 1.60943 0
186 9258 Pion 33.2692 32.512 0.75729 2.54925 1.17301 0
186 9259 Pion 31.2541 31.8875 0.633337 32.8448 1.44547 0
186 9260 Pion -73.7138 -20.8577 52.8561 59.6125 0.905493 0
186 9261 Pion -7.43548 -0.228675 7.20681 17.4169 0.382899 0
186 9262 Pion -115.471 -93.9013 21.5701 47.0238 0.354852 0
186 9263 Pion 53.7666 -12.3802 66.1468 72.1654 1.11256 0
186 9263 Pion 56.5768 84.219 27.6422 29.2092 1.11256 0
186 9263 Pion 54.6422 59.7037 5.06149 5.15928 1.11256 0
186 9266 Pion 38.317 -36.2528 74.5698 99.8544 1.11344 0
186 9271 Pion 25.5521 24.0197 1.53248 29.5639 0.412883 0
186 9273 Pion -91.8655 -92.9213 1.05576 87.1445 0.648032 0
186 9274 Pion 117.449 47.5685 69.8803 105.473 1.78228 0
186 9275 Pion -49.8133 -39.6523 10.161 57.6606 1.10353 0
186 9276 Pion -85.0645 -89.0435 3.97899 8.19153 0.254537 0
186 9279 Pion -19.6378 -26.0918 6.45398 17.6868 1.11974 0
186 9281 Pion -36.1816 67.1784 103.36 174.103 1.37303 0
186 9282 Pion -85.0816 -95.8973 10.8157 43.968 1.74409 0
186 9286 Pion -24.0966 -33.5035 9.40695 21.9771 0.227021 0
186 9287 Pion 66.5902 80.7486 14.1584 23.7503 0.66518 0
186 9288 Pion -106.063 -104.085 1.97827 9.95724 0.194459 0
186 9289 Pion -75.3952 -43.7058 31.6894 56.7137 1.8442 0
186 9290 Pion 15.5942 34.3229 18.7287 32.7859 0.566634 0
186 9290 Pion 34.2191 18.1698 16.0493 39.0854 0.566634 0
186 9291 Pion -38.9269 -95.983 57.0561 168.128 0.89416 0
186 9293 Pion 72.5122 93.133 20.6208 28.2628 0.795738 0
186 9294 Pion 90.0099 117.411 27.4006 32.1079 0.347887 0
186 9297 Pion -60.7043 -60.2881 0.416214 4.79403 0.41655 0
186 9298 Pion 102.793 93.8955 8.89761 24.3453 1.28697 0
186 9299 Pion 38.0077 17.1856 20.8221 28.541 0.245102 0
191 9502 Pion -13.3092 -28.7076 15.3984 44.592 0.999036 0
191 9503 Pion -42.6926 -62.2768 19.5842 71.2984 0.338727 0
191 9507 Pion -41.9368 -106.005 64.0682 65.7223 0.851032 0
191 9507 Pion -19.8809 -28.9504 9.0695 50.8897 0.851032 0
191 9508 Pion 38.0997 105.038 66.9379 84.2447 1.91079 0
191 9509 Pion 46.4381 5.36288 41.0752 46.823 1.47065 0
191 9511 Pion -58.3564 67.0809 125.437 332.901 0.995172 0
191 9511 Pion 67.7033 71.5592 3.85593 18.0502 0.995172 0
191 9512 Pion -28.4715 -30.857 2.38548 15.0892 0.424686 0
191 9513 Pion 76.1886 68.6805 7.50808 87.3178 1.92501 0
191 9515 Pion 72.0311 117.158 45.1272 46.4196 1.45774 0
191 9517 Pion 43.6572 22.1136 21.5435 47.9494 1.69374 0
191 9519 Pion 3.66985 11.9548 8.28492 9.43183 1.12967 0
191 9521 Pion -34.9804 -39.9066 4.92621 6.43796 1.99995 0
191 9522 Pion 20.1253 0.611973 19.5133 81.3297 0.878038 0
191 9523 Pion -9.65901 -30.5984 20.9394 57.6541 1.56689 0
191 9524 Pion 31.8061 117.728 85.9217 89.0578 0.559057 0
191 9525 Pion 92.2689 62.8346 29.4343 83.9497 1.06637 0
191 9527 Pion 117.339 89.4397 27.8996 33.8397 0.673884 0
191 9529 Pion 0.36977 -46.1141 46.4838 50.2536 0.355683 0
191 9531 Pion 117.5 77.8361 39.6635 46.5945 1.57756 0
191 9532 Pion 78.4299 30.4348 47.9951 93.1606 1.10453 0
191 9533 Pion -6.52801 -65.0853 58.5573 79.3941 1.15201 0
191 9534 Pion 35.3795 40.1381 4.75861 6.70677 0.182218 0
191 9536 Pion -76.3835 -49.6363 26.7472 73.1069 0.55168 0
191 9537 Pion 56.4325 52.9524 3.48007 82.8998 0.625526 0
191 9538 Pion 65.4176 110.922 45.5049 83.6613 1.99167 0
191 9539 Pion -6.89207 -39.5827 32.6907 115.945 0.598345 0
191 9540 Pion 7.5309 -106.248 113.778 153.377 0.568306 0
191 9544 Pion -29.1569 -38.8811 9.72426 35.6097 0.539257 0
191 9545 Pion -1.61121 -13.5565 11.9453 34.2878 1.77322 0
191 9546 Pion -95.4786 -79.1072 16.3713 58.4787 1.75554 0
191 9547 Pion 57.9103 93.6916 35.7814 60.6097 0.866544 0
195 9702 Pion 32.123 13.5936 18.5294 41.9262 1.13438 0
195 9704 Pion -19.4162 -82.2455 62.8292 122.433 1.28137 0
195 9706 Pion -2.3765 -1.59184 0.78466 30.9051 0.551523 0
195 9708 Pion 117.596 88.0947 29.5012 35.9916 1.37448 0
195 9710 Pion -38.9092 -95.8662 56.9571 136.712 0.967472 0
195 9711 Pion -22.131 114.165 136.296 144.729 1.45982 0
195 9713 Pion 45.0425 45.8866 0.844097 26.9193 1.97182 0
195 9713 Pion 45.6881 44.2864 1.40173 3.34158 1.97182 0
195 9714 Pion 23.3581 27.6733 4.31519 9.55405 0.24374 0
195 9719 Pion -67.347 -48.7302 18.6168 27.2446 0.261678 0
195 9721 Pion -115.064 -9.27891 105.785 130.19 0.69794 0
195 9723 Pion 111.24 98.9035 12.3369 29.769 0.922286 0
195 9726 Pion -96.5952 -64.2374 32.3579 41.5776 0.887119 0
195 9727 Pion -27.6227 -26.5589 1.0638 97.193 0.788678 0
195 9728 Pion -8.64747 -38.0162 29.3687 53.9452 0.666666 0
195 9729 Pion 113.988 43.0724 70.9156 148.499 1.29921 0
195 9730 Pion 63.3349 45.0125 18.3224 39.464 0.785731 0
195 9734 Pion 34.8818 16.262 18.6198 39.5712 0.403983 0
195 9735 Pion 17.9347 -10.0067 27.9414 60.2514 0.597857 0
195 9736 Pion -99.0123 -96.4769 2.53548 4.71579 1.16283 0
195 9737 Pion -66.6178 -15.1241 51.4937 54.4772 1.94143 0
195 9738 Pion -28.8407 -13.276 15.5647 55.5706 0.681113 0
195 9739 Pion 47.2568 32.8462 14.4106 38.4691 0.36912 0
195 9740 Pion -54.4254 -26.5376 27.8877 111.399 1.99012 0
195 9741 Pion 10.27 21.4495 11.1795 39.9259 0.717507 0
195 9743 Pion 64.779 32.2136 32.5655 67.3075 1.16729 0
195 9744 Pion 92.625 89.6377 2.98733 11.7992 1.09376 0
195 9744 Pion 92.2381 92.8704 0.632294 1.62305 1.09376 0
195 9745 Pion 111.131 39.6535 71.4773 91.9372 1.124 0
195 9747 Pion 101.532 51.028 50.5045 68.9589 0.339238 0
196 9751 Pion -46.3929 -52.3957 6.00277 6.03438 0.740798 0
196 9755 Pion 69.6635 33.2808 36.3827 47.0519 1.46268 0
196 9757 Pion 5.42083 1.21621 4.20462 5.32583 0.880892 0
196 9758 Pion 35.6139 -41.1239 76.7378 165.508 0.951066 0
196 9760 Pion -33.5551 -29.2596 4.29557 30.9513 0.252251 0
196 9762 Pion -109.589 22.6257 132.214 239.573 1.21091 0
196 9762 Pion 110.42 -54.3095 164.73 332.022 1.21091 0
196 9764 Pion 19.0037 33.8028 14.7991 16.276 0.578552 0
196 9765 Pion 94.8466 92.6469 2.19974 6.55619 1.29871 0
196 9767 Pion 117.182 38.8369 78.3456 80.1029 0.559478 0
196 9768 Pion -24.989 -11.7636 13.2253 43.737 0.763115 0
196 9769 Pion 74.697 -18.0491 92.7462 101.951 0.409645 0
196 9771 Pion 92.1154 88.2514 3.86405 33.2653 1.86522 0
196 9772 Pion 109.483 108.274 1.20905 8.38614 0.375944 0
196 9775 Pion 21.6533 -27.0785 48.7319 57.3331 0.590515 0
196 9780 Pion 79.4423 98.5499 19.1076 42.7977 1.82328 0
196 9783 Pion -10.9968 -8.70932 2.28752 146.489 1.91803 0
196 9788 Pion 95.227 -54.5525 149.78 160.724 1.44088 0
196 9789 Pion -14.587 -29.2809 14.6939 39.2899 1.12257 0
196 9790 Pion 90.7163 68.3373 22.379 28.4802 1.29987 0
196 9791 Pion 117.358 58.5166 58.8415 87.4548 1.79887 0
196 9795 Pion -96.8587 -76.8649 19.9938 60.3665 1.71041 0
196 9798 Pion 116.508 88.8064 27.7012 102.97 1.94092 0
196 9799 Pion 4.91881 -25.7076 30.6264 74.7178 0.357604 0
196 9799 Pion 5.15391 5.59367 0.439766 2.09949 0.357604 0
196 9800 Pion 12.3692 85.9653 73.596 89.1756 1.68755 0
262 13052 Pion -53.4362 -32.9696 20.4666 28.4903 1.60751 0
262 13054 Pion -114.51 -41.6539 72.856 87.5934 1.57481 0
262 13055 Pion 11.1194 -2.44847 13.5679 35.5563 0.344467 0
262 13056 Pion 79.8619 117.39 37.5281 54.694 0.533754 0
262 13057 Pion 36.5918 7.02939 29.5624 122.728 0.820541 0
262 13058 Pion 80.216 34.258 45.958 133.905 1.70224 0
262 13059 Pion 89.1379 76.8409 12.2969 20.4144 0.356228 0
262 13060 Pion 7.22606 49.0053 41.7793 58.4873 0.676554 0
262 13060 Pion 16.0275 -13.8244 29.8519 38.6547 0.676554 0
262 13061 Pion -40.6081 -115.331 74.7227 91.3273 0.435455 0
262 13062 Pion -3.13882 -115.24 112.101 138.643 0.870738 0
262 13063 Pion -12.9891 34.043 47.032 56.1991 0.929702 0
262 13066 Pion 97.1393 93.2068 3.93243 95.6224 1.15696 0
262 13068 Pion 113.558 113.486 0.0712357 4.30304 1.36809 0
262 13069 Pion -28.5054 -115.214 86.709 98.2702 0.864735 0
262 13071 Pion 58.3089 94.282 35.9731 76.1089 1.00005 0
262 13073 Pion 87.9116 86.3524 1.55915 37.5263 1.97484 0
262 13079 Pion -55.1727 -65.4927 10.32 38.7767 0.486093 0
262 13079 Pion -65.678 -79.4315 13.7535 33.6299 0.486093 0
262 13080 Pion 87.9977 77.7444 10.2533 33.7534 0.784129 0
262 13081 Pion 117.768 65.3633 52.4048 59.8723 0.458739 0
262 13082 Pion -96.7894 -73.2073 23.5821 27.8184 0.658402 0
262 13082 Pion -115.377 -97.0714 18.3055 24.8363 0.658402 0
262 13084 Pion -6.71181 43.5605 50.2724 98.7983 1.50354 0
262 13086 Pion -75.3733 -80.2692 4.8959 15.3411 1.82677 0
262 13087 Pion -55.2865 -56.0908 0.804276 17.6821 1.71964 0
262 13089 Pion -61.9187 -75.1337 13.215 59.4117 0.457584 0
262 13090 Pion 36.4195 37.7193 1.29982 6.65339 0.179646 0
262 13095 Pion 82.36 49.4176 32.9425 39.4128 0.601885 0
262 13096 Pion -99.2213 -7.62228 91.599 103.904 1.70074 0
262 13097 Pion -26.9624 -62.9348 35.9725 41.6842 0.27308 0
262 13099 Pion -22.1285 -22.4723 0.343807 13.384 0.202773 0
215 10701 Pion -73.6583 -85.7727 12.1144 19.8167 0.856853 0
215 10702 Pion -3.14276 13.4199 16.5626 19.3421 1.91116 0
215 10703 Pion -45.3425 -64.3418 18.9993 27.845 1.23674 0
215 10705 Pion 117.466 93.6832 23.7833 24.7442 1.10268 0
215 10706 Pion 43.4097 11.7927 31.617 51.185 1.99641 0
215 10707 Pion -112.443 -80.2583 32.1844 95.1172 0.395823 0
215 10708 Pion 116.947 19.8085 97.1386 155.534 0.936532 0
215 10709 Pion -71.3666 -45.7179 25.6487 58.1067 0.809597 0
215 10710 Pion 1.70107 -3.18015 4.88122 57.934 0.639837 0
215 10713 Pion -91.1349 -99.7748 8.63991 21.5761 0.958187 0
215 10714 Pion 24.5096 4.51209 19.9975 25.0819 1.68968 0
215 10715 Pion 102.334 13.8981 88.4355 94.6046 0.618848 0
215 10716 Pion 81.5759 -1.99492 83.5709 146.531 1.09454 0
215 10717 Pion -39.4604 -29.5068 9.95363 23.2134 1.1633 0
215 10718 Pion 0.62186 31.3357 30.7138 75.3479 1.44066 0
215 10720 Pion 117.1 63.1819 53.9178 64.8531 1.86896 0
215 10721 Pion -84.8758 61.5194 146.395 251.781 1.90065 0
215 10724 Pion 70.0575 53.8969 16.1605 19.7182 0.859956 0
215 10727 Pion -6.98637 5.87469 12.8611 60.8568 1.35017 0
215 10728 Pion -52.7217 -87.4467 34.725 66.1302 0.373357 0
215 10730 Pion -78.4134 -54.2458 24.1675 131.264 0.581466 0
215 10731 Pion -15.3012 -9.10897 6.19219 8.58506 1.62033 0
215 10732 Pion -73.4068 -49.6671 23.7397 114.221 1.36924 0
215 10733 Pion 8.71343 11.1366 2.42313 11.3575 1.23429 0
215 10734 Pion -38.2344 -32.8854 5.349 8.86832 1.38575 0
215 10735 Pion 114.725 110.562 4.16315 4.90838 0.785075 0
215 10735 Pion 113.984 114.75 0.765907 2.06315 0.785075 0
215 10737 Pion -62.0923 -45.392 16.7003 55.9512 1.87918 0
215 10738 Pion -62.4071 12.8903 75.2974 77.3599 1.86491 0
215 10739 Pion 27.8973 72.632 44.7347 72.6454 0.50203 0
215 10742 Pion 10.7378 18.1318 7.39405 52.0076 0.903153 0
215 10743 Pion 53.7696 99.7341 45.9645 198.965 0.623591 0
215 10745 Pion 91.704 117.396 25.692 31.2641 0.801715 0
215 10746 Pion -53.0834 -115.527 62.444 121.873 1.2256 0
215 10747 Pion -36.1432 -69.7909 33.6477 175.522 0.741126 0
215 10747 Pion -35.9 -19.6763 16.2237 85.9888 0.741126 0
215 10749 Pion -31.2018 27.7974 58.9992 66.1196 1.66773 0
136 6751 Pion 78.8067 89.4806 10.6739 24.7619 0.354974 0
136 6752 Pion 69.5844 51.1404 18.444 25.0746 1.95515 0
136 6753 Pion -19.8384 11.1017 30.9401 102.838 0.597263 0
136 6754 Pion -113.783 -86.0779 27.7051 83.6882 1.5826 0
136 6757 Pion -87.3852 -115.253 27.8683 32.4726 0.810072 0
136 6760 Pion -113.106 -54.9934 58.1126 118.358 0.836907 0
136 6761 Pion -77.3038 -50.7449 26.5589 29.8005 0.488698 0
136 6762 Pion 117.437 96.2406 21.1968 46.8403 1.32517 0
136 6765 Pion 32.4534 16.5467 15.9068 23.4496 1.95782 0
136 6767 Pion -33.426 -27.7331 5.69289 7.81898 1.0579 0
136 6772 Pion 14.1078 -3.59672 17.7045 32.9596 0.647829 0
136 6773 Pion -40.1401 -57.0891 16.9489 32.1341 0.499335 0
136 6775 Pion -99.5613 -95.5502 4.01111 84.1043 1.82022 0
136 6776 Pion 117.231 81.3369 35.8945 165.831 1.18631 0
136 6777 Pion -20.6072 -68.9047 48.2975 103.81 0.620481 0
136 6780 Pion -60.7359 -59.3764 1.35949 11.4768 0.624882 0
136 6781 Pion -102.109 -95.875 6.23383 9.89934 0.305059 0
136 6782 Pion 64.3117 92.8787 28.567 30.8766 0.33175 0
136 6785 Pion -22.239 -18.2589 3.98009 4.87105 0.36998 0
136 6787 Pion 65.6343 44.6191 21.0152 21.877 0.288595 0
136 6788 Pion 53.5041 74.57 21.0659 126.834 1.75793 0
136 6788 Pion 60.1739 60.7086 0.534657 18.5896 1.75793 0
136 6788 Pion 56.6286 56.592 0.036541 8.21159 1.75793 0
136 6789 Pion -40.9394 -112.66 71.7207 158.324 0.923108 0
136 6791 Pion -25.4342 -57.1183 31.6841 38.2691 0.973718 0
136 6793 Pion 58.9383 62.6619 3.72362 4.43296 0.717552 0
136 6794 Pion 30.2278 58.122 27.8942 44.922 0.293102 0
136 6794 Pion 30.262 28.6918 1.57015 4.05651 0.293102 0
136 6796 Pion -34.1012 -26.4126 7.68856 46.1195 0.583511 0
136 6797 Pion 114.509 95.3761 19.1327 21.8587 1.1028 0
136 6798 Pion -87.5397 -113.621 26.0816 36.8252 1.9739 0
136 6799 Pion 31.3267 89.9629 58.6362 67.2533 0.342875 0
206 10251 Pion -56.1743 -40.8722 15.3021 21.9938 0.225258 0
206 10253 Pion -115.4 -55.4627 59.9371 67.3167 0.723994 0
206 10254 Pion 41.152 41.7482 0.596222 10.6702 0.196654 0
206 10255 Pion -58.1089 -57.29 0.818897 11.5219 0.58174 0
206 10256 Pion -17.3787 -32.7761 15.3974 45.4208 1.14262 0
206 10256 Pion -17.8654 -18.4739 0.60845 3.05867 1.14262 0
206 10257 Pion -32.927 -69.0873 36.1603 50.9868 1.34529 0
206 10260 Pion 25.9452 17.9653 7.97994 22.9423 1.05846 0
206 10261 Pion -105.89 -32.4507 73.4396 75.5873 0.43627 0
206 10262 Pion 71.9179 33.3879 38.53 46.3671 0.986875 0
206 10264 Pion 62.009 61.8663 0.142731 7.72736 0.597711 0
206 10265 Pion 83.682 85.7225 2.0405 49.0694 0.99303 0
206 10267 Pion -7.0219 -38.3215 31.2996 96.497 1.89238 0
206 10267 Pion -7.13856 -5.55405 1.58451 4.36638 1.89238 0
206 10268 Pion 36.3043 35.5777 0.726616 2.18493 1.04809 0
206 10269 Pion 49.4572 21.5907 27.8664 52.935 1.24775 0
206 10269 Pion 22.6954 20.756 1.93936 2.64801 1.24775 0
206 10270 Pion 21.5493 49.5246 27.9752 96.9501 0.640112 0
206 10272 Pion -44.6463 -8.16512 36.4812 69.8748 0.385233 0
206 10273 Pion 117.681 -65.5629 183.244 221.305 0.771908 0
206 10275 Pion -64.5959 -80.7942 16.1983 54.5744 0.386132 0
206 10276 Pion -73.6283 -76.2856 2.65731 5.62787 0.279992 0
206 10279 Pion -115.624 -114.377 1.24699 8.19566 1.42903 0
206 10280 Pion 74.7778 117.325 42.5474 48.5466 0.774229 0
206 10281 Pion -84.6145 -106.634 22.0199 30.2421 1.36993 0
206 10282 Pion -10.8058 -22.4212 11.6154 111.137 1.53791 0
206 10284 Pion -101.107 -112.795 11.688 104.162 1.99466 0
206 10284 Pion -100.937 -93.3591 7.57761 60.1403 1.99466 0
206 10285 Pion -43.7724 -15.4897 28.2827 49.0252 1.11321 0
206 10286 Pion 14.4474 23.0243 8.57693 43.509 1.26034 0
206 10287 Pion 41.8371 70.5452 28.7081 95.33 0.986193 0
206 10289 Pion 5.03462 27.2927 22.2581 38.9053 0.737255 0
206 10290 Pion 35.3123 56.3056 20.9933 50.3942 1.48679 0
206 10291 Pion -25.1045 10.1888 35.2933 40.4326 0.645762 0
206 10292 Pion -1.42076 89.967 91.3877 94.7788 0.882931 0
206 10293 Pion -93.7667 -73.8363 19.9303 92.445 1.4395 0
206 10295 Pion 55.2683 9.10209 46.1662 101.413 0.703231 0
206 10296 Pion -93.5168 -72.9772 20.5396 27.7763 0.241054 0
206 10297 Pion 59.8667 49.6813 10.1854 26.6141 0.388707 0
206 10298 Pion 29.5255 35.9403 6.41483 10.5502 0.365078 0
206 10299 Pion 117.454 93.4253 24.0291 80.5667 1.6747 0
231 11502 Pion 102.771 58.5373 44.2335 60.0415 1.92027 0
231 11505 Pion 82.9869 75.2903 7.69664 15.0319 0.522878 0
231 11506 Pion 20.7303 -30.994 51.7243 107.311 1.09685 0
231 11506 Pion 21.0238 46.82 25.7962 50.4522 1.09685 0
231 11507 Pion -62.047 -112.745 50.6981 87.2155 0.810925 0
231 11510 Pion 82.6612 101.268 18.6065 44.862 0.713765 0
231 11511 Pion 67.6439 -68.4693 136.113 172.235 1.15604 0
231 11512 Pion -58.243 -113.56 55.3173 90.6923 1.91569 0
231 11515 Pion -47.2119 -47.7465 0.534576 7.4727 0.645023 0
231 11516 Pion -117.021 -95.2496 21.7713 40.7071 1.14317 0
231 11517 Pion -22.6919 -6.4557 16.2362 29.6653 1.70759 0
231 11518 Pion -17.3897 14.9565 32.3461 111.467 1.0652 0
231 11519 Pion -115.631 -113.765 1.86642 4.21261 0.244786 0
231 11520 Pion 97.654 69.0431 28.6109 126.464 1.01389 0
231 11521 Pion 71.7367 -76.9554 148.692 154.93 1.46561 0
231 11522 Pion -49.9252 -113.823 63.8979 87.8288 0.664993 0
231 11523 Pion -45.4961 -50.8761 5.38003 61.3078 0.315125 0
231 11529 Pion 7.91366 -2.87382 10.7875 154.539 1.86928 0
231 11530 Pion -70.1477 -33.2709 36.8768 75.1404 0.487624 0
231 11533 Pion -80.0633 -72.1681 7.8952 69.5413 1.80767 0
231 11535 Pion 14.6708 -45.4993 60.1701 182.13 1.37741 0
231 11539 Pion 58.7565 57.3251 1.43142 4.74126 0.367065 0
231 11540 Pion 71.8335 98.7731 26.9396 71.9075 0.435 0
231 11543 Pion 82.288 48.831 33.457 63.6537 1.46281 0
231 11548 Pion -93.1032 -99.6283 6.52519 12.0554 0.338725 0
233 11601 Pion -83.7624 -74.0228 9.73961 64.8421 1.05863 0
233 11602 Pion -60.4784 -43.9949 16.4836 40.6461 0.612335 0
233 11603 Pion -72.4344 -115.402 42.9672 55.7722 1.47516 0
233 11604 Pion 60.9664 74.9737 14.0074 24.5123 1.78748 0
233 11605 Pion 38.306 26.8401 11.466 16.0269 0.349924 0
233 11606 Pion -70.7939 -36.2484 34.5456 109.479 0.429276 0
233 11607 Pion 117.463 -100.761 218.223 261.609 1.08041 0
233 11608 Pion 1.83256 3.28368 1.45112 27.5226 0.923339 0
233 11610 Pion 15.8874 -21.2241 37.1115 169.753 1.30785 0
233 11610 Pion 15.857 20.535 4.67801 21.8281 1.30785 0
233 11610 Pion -21.5371 -23.0809 1.54375 6.4838 1.30785 0
233 11613 Pion -79.7345 -88.5929 8.85843 13.2781 0.252421 0
233 11614 Pion -62.8157 16.427 79.2427 146.656 0.725424 0
233 11615 Pion 58.7292 64.8555 6.1263 11.0639 0.726961 0
233 11617 Pion -60.0727 -68.0484 7.97571 39.7643 1.78859 0
233 11620 Pion 100.325 90.6518 9.67342 136.794 1.44077 0
233 11622 Pion -100.567 -64.7592 35.8082 81.8532 1.76966 0
233 11623 Pion -115.448 -79.4899 35.9586 75.7905 1.42459 0
233 11624 Pion -76.7487 -67.117 9.63174 24.8307 1.76419 0
233 11624 Pion -75.8071 -73.4348 2.37234 5.55145 1.76419 0
233 11625 Pion 40.6309 80.1771 39.5462 97.6758 1.06418 0
233 11628 Pion -69.4864 -98.9415 29.4551 132.568 1.34102 0
233 11628 Pion -69.4698 -63.8948 5.57502 19.9742 1.34102 0
233 11629 Pion -6.04012 -10.2365 4.19638 51.642 1.70373 0
233 11630 Pion -91.7842 -93.2108 1.42669 23.6201 1.01875 0
233 11631 Pion 86.8523 98.2529 11.4006 19.385 1.04136 0
233 11633 Pion 18.7467 73.588 54.8413 61.5358 1.52692 0
233 11634 Pion -28.1465 -34.6583 6.51181 37.0017 0.265243 0
233 11635 Pion 92.2307 117.438 25.2076 90.3226 1.70415 0
233 11636 Pion 34.8528 34.3654 0.487411 34.3509 0.479694 0
233 11641 Pion 46.6095 -121.345 167.954 177.071 1.87299 0
233 11647 Pion 28.9612 29.3879 0.426632 22.5309 0.371673 0
233 11648 Pion -39.1505 -19.8207 19.3297 37.5645 1.64238 0
233 11649 Pion 114.878 91.1394 23.7391 36.4477 0.826478 0
233 11650 Pion 66.3546 56.8229 9.53172 17.5513 0.356094 0
150 7451 Pion -32.8087 -115.56 82.7511 83.975 0.942744 0
150 7455 Pion 41.7894 102.34 60.5509 105.818 0.545702 0
150 7456 Pion -20.708 66.2021 86.9102 138.8 1.79378 0
150 7458 Pion 77.7443 79.6972 1.95292 13.5661 1.16993 0
150 7459 Pion -90.9063 -72.823 18.0833 36.0968 0.270373 0
150 7463 Pion 107.424 85.8133 21.6106 152.467 0.888896 0
150 7466 Pion -99.491 -94.0907 5.40025 16.1434 1.21717 0
150 7467 Pion 79.1234 72.0983 7.02512 28.4809 1.36355 0
150 7469 Pion 49.6664 2.06192 47.6045 49 1.95595 0
150 7471 Pion -80.1007 -70.9906 9.11002 22.4258 0.22762 0
150 7474 Pion -80.6451 -106.446 25.8012 30.8637 0.435974 0
150 7475 Pion 92.3509 117.335 24.984 28.522 1.00903 0
150 7476 Pion -74.2733 -69.4023 4.87105 26.8204 0.59656 0
150 7477 Pion -7.46969 -9.36503 1.89534 19.5048 0.276632 0
150 7479 Pion -16.0585 -15.5431 0.515384 7.93781 1.56244 0
150 7481 Pion 63.9775 57.3117 6.66574 34.1804 0.68544 0
150 7482 Pion 117.481 -80.96 198.441 215.901 1.53716 0
150 7483 Pion -35.1662 -41.3186 6.15243 8.54013 0.720965 0
150 7486 Pion -91.8723 -52.9673 38.905 104.699 1.81335 0
150 7488 Pion -10.7515 85.9965 96.748 114.064 0.431138 0
150 7491 Pion 117.4 85.2214 32.1789 50.743 0.654132 0
150 7494 Pion 45.8023 33.3023 12.5001 101.22 1.26967 0
150 7498 Pion -81.5655 -71.4481 10.1174 17.3786 1.32015 0
150 7499 Pion -63.0294 -103.563 40.5335 82.9262 0.856377 0
150 7500 Pion -17.1725 -23.2444 6.07193 7.14056 0.18104 0
151 7502 Pion 114.304 107.708 6.59576 7.85131 1.81949 0
151 7504 Pion -90.8851 -103.354 12.4688 38.7908 0.322536 0
151 7505 Pion -65.7213 -97.8577 32.1365 99.7123 1.81747 0
151 7507 Pion -43.2996 -52.115 8.81543 19.0434 0.290123 0
151 7509 Pion 12.8195 -2.76701 15.5865 139.101 0.503326 0
151 7510 Pion 89.851 58.3668 31.4842 61.3231 0.409462 0
151 7511 Pion -115.648 44.9165 160.564 197.662 1.31855 0
151 7512 Pion 47.668 99.0569 51.389 114.893 0.438447 0
151 7513 Pion -61.6487 -54.5332 7.11547 10.1986 1.74202 0
151 7514 Pion 50.86 106.854 55.9941 114.371 1.25338 0
151 7516 Pion -58.7601 62.7666 121.527 208.014 1.49858 0
151 7518 Pion -115.406 -88.3952 27.0111 27.7412 1.40787 0
151 7520 Pion 26.5966 17.3581 9.23854 12.9989 0.203272 0
151 7521 Pion 86.3356 67.6931 18.6425 77.6572 1.74338 0
151 7524 Pion -105.434 -94.9429 10.4908 10.6175 0.316795 0
151 7525 Pion -25.5752 60.7886 86.3637 95.0883 0.679448 0
151 7526 Pion 84.7728 96.6955 11.9227 79.1597 1.94254 0
151 7527 Pion -107.592 -106.892 0.699951 4.10525 0.171741 0
151 7528 Pion -56.3245 -29.6714 26.6531 46.372 1.62709 0
151 7529 Pion -35.3653 -25.3979 9.96741 26.9433 1.26872 0
151 7532 Pion -50.3092 -54.7184 4.40914 10.3159 1.58827 0
151 7533 Pion 26.7503 23.2133 3.53697 27.4264 1.95216 0
151 7535 Pion -10.5812 17.2264 27.8076 36.1336 0.924711 0
151 7540 Pion -68.8163 -68.385 0.43132 19.7719 0.611572 0
151 7543 Pion 46.0996 51.0044 4.90481 7.91698 0.815152 0
151 7545 Pion -8.61786 -39.9331 31.3153 40.9111 1.07803 0
151 7548 Pion -14.4267 -75.0289 60.6022 135.419 0.994991 0
151 7550 Pion 9.40212 11.0853 1.68313 8.84911 0.292952 0
152 7551 Pion 2.89214 -2.47109 5.36324 21.6859 1.58069 0
152 7553 Pion 28.7086 42.9106 14.2019 182.081 1.12228 0
152 7554 Pion -6.70831 10.8745 17.5829 30.3529 0.567821 0
152 7555 Pion 59.1165 117.36 58.243 119.745 0.683894 0
152 7556 Pion 76.3257 32.045 44.2807 78.2615 1.13648 0
152 7557 Pion 85.519 71.1362 14.3828 56.0227 1.79651 0
152 7558 Pion -4.21965 -112.088 107.868 129.035 0.972127 0
152 7559 Pion -38.6574 -20.2992 18.3582 30.3548 1.25106 0
152 7560 Pion 80.5413 60.1338 20.4076 21.9612 0.283035 0
152 7561 Pion 41.0952 50.3179 9.22274 12.7566 0.537428 0
152 7563 Pion -62.4355 -4.39316 58.0424 154.18 0.855556 0
152 7563 Pion -62.4268 -63.1705 0.743713 29.2294 0.855556 0
152 7564 Pion 14.2248 -27.1051 41.3299 56.1981 0.965608 0
152 7565 Pion 13.3323 14.5337 1.20145 13.6774 0.204939 0
152 7567 Pion 62.0357 -98.874 160.91 223.398 1.35475 0
152 7570 Pion -66.171 -29.6129 36.5581 160.846 1.69062 0
