Subrun Event Type process ystart yend ydiff length Eng Michel
204 10172 Muon 1 -86.137 86.2213 172.358 481.931 1.2041 0
204 10175 Muon 1 117.282 -19.1656 136.448 172.84 1.69946 0
204 10176 Muon 1 3.41803 -114.14 117.558 250.455 0.748629 0
204 10177 Muon 1 -13.4417 68.162 81.6037 256.948 0.836873 0
204 10178 Muon 1 -12.7337 -15.707 2.97329 8.9629 0.173602 0
204 10179 Muon 1 27.012 41.2627 14.2507 43.2779 1.593 0
204 10180 Muon 1 7.63408 -115.145 122.78 133.031 1.69988 0
204 10182 Muon 1 52.8808 44.8146 8.06614 57.3939 1.64841 0
204 10183 Muon 1 65.5113 -85.308 150.819 306.094 1.10506 0
204 10185 Muon 1 -19.0502 -68.8423 49.7921 110.908 1.45651 0
204 10186 Muon 1 -80.7357 -43.8932 36.8425 169.025 0.522427 0
204 10187 Muon 1 -115.283 -33.0383 82.2452 154.314 1.5329 0
204 10190 Muon 1 12.0407 88.6974 76.6567 169.932 1.74296 0
204 10191 Muon 1 49.6783 117.414 67.7361 149.501 1.95899 0
204 10192 Muon 1 -115.578 -78.6104 36.9676 43.4728 0.348971 0
204 10193 Muon 1 21.8295 31.6891 9.8596 241.207 1.76266 0
204 10193 Muon 1 41.2086 40.2846 0.924023 11.2382 1.76266 0
204 10195 Muon 1 30.3325 95.0907 64.7582 105.311 0.860005 0
204 10196 Muon 1 117.327 91.7769 25.5498 33.027 1.71595 0
204 10198 Muon 1 -58.0955 -22.8398 35.2557 77.2905 1.136 0
204 10200 Muon 1 17.9111 -20.5264 38.4375 264.891 1.64537 0
233 11601 Muon 1 60.5284 59.0855 1.44289 385.919 1.01863 0
233 11602 Muon 1 117.391 95.3215 22.0695 43.2542 0.31012 0
233 11603 Muon 1 -77.5469 -115.383 37.8357 54.7612 1.35612 0
233 11604 Muon 1 93.203 -49.0063 142.209 185.451 1.13874 0
233 11605 Muon 1 12.888 -115.43 128.318 158.442 1.1689 0
233 11606 Muon 1 81.543 117.512 35.9691 73.0061 1.91974 0
233 11607 Muon 1 -46.4324 -97.6321 51.1997 77.3631 1.56129 0
233 11608 Muon 1 34.4409 30.5717 3.86921 6.06886 0.139502 0
233 11609 Muon 1 40.1547 -115.536 155.69 223.457 1.31906 0
233 11610 Muon 1 47.1474 107.386 60.2389 189.742 0.727457 0
233 11613 Muon 1 -96.8159 30.9185 127.734 224.589 0.648254 0
233 11616 Muon 1 64.3938 117.473 53.0794 295.002 1.87123 0
233 11617 Muon 1 5.55139 11.6682 6.11682 73.4616 1.89896 0
233 11618 Muon 1 -51.4543 -115.357 63.9025 128.297 1.42726 0
233 11619 Muon 1 11.066 10.2951 0.770963 13.8585 0.510044 0
233 11620 Muon 1 65.5742 52.0635 13.5107 84.9542 0.324968 0
233 11622 Muon 1 53.4934 117.202 63.7089 71.3038 1.3092 0
233 11623 Muon 1 -5.99055 20.3536 26.3442 29.7684 0.210279 0
233 11625 Muon 1 113.758 -45.0211 158.779 183.591 1.34611 0
233 11627 Muon 1 15.9326 67.8763 51.9437 150.994 1.05816 0
233 11630 Muon 1 117.321 91.5726 25.748 33.896 0.789858 0
233 11631 Muon 1 16.7813 65.6073 48.826 192.862 1.02296 0
233 11632 Muon 1 -86.3035 29.6695 115.973 145.289 0.440561 0
233 11633 Muon 1 56.1 50.2919 5.80813 55.3633 1.42738 0
233 11635 Muon 1 26.9544 -115.256 142.211 202.01 0.850565 0
233 11639 Muon 1 -94.3658 -75.413 18.9528 75.4867 0.615166 0
233 11642 Muon 1 46.8351 55.3629 8.52774 11.6737 0.160619 0
233 11643 Muon 1 -74.6268 -63.3355 11.2913 16.855 1.06874 0
233 11644 Muon 1 106.423 60.7465 45.6766 104.444 0.357393 0
233 11645 Muon 1 -9.68283 -1.54736 8.13547 60.1833 1.34561 0
233 11647 Muon 1 23.0951 25.1784 2.08333 4.58888 0.135717 0
233 11648 Muon 1 16.1121 -115.365 131.477 159.552 1.01777 0
233 11649 Muon 1 -90.6018 -5.3466 85.2552 104.111 1.10851 0
233 11650 Muon 1 -64.1267 -18.4795 45.6472 96.9273 0.347815 0
239 11901 Muon 1 -115.602 20.404 136.006 189.965 0.680355 0
239 11902 Muon 1 117.226 -13.9177 131.144 191.89 0.624102 0
239 11903 Muon 1 15.0172 117.483 102.466 163.154 0.827961 0
239 11904 Muon 1 70.3027 117.38 47.0776 69.8773 1.98787 0
239 11904 Muon 1 71.6659 76.8073 5.1414 8.93497 1.98787 0
239 11905 Muon 1 -23.3712 -28.9094 5.5382 142.456 0.810123 0
239 11906 Muon 1 -72.1143 -115.488 43.374 45.3504 1.84713 0
239 11907 Muon 1 -115.244 -33.3695 81.8747 88.3722 0.616207 0
239 11908 Muon 1 108.919 109.243 0.324745 15.2189 0.168008 0
239 11910 Muon 1 -28.159 117.352 145.511 153.334 1.45405 0
239 11910 Muon 1 -21.5404 -89.4351 67.8948 71.7514 1.45405 0
239 11911 Muon 1 13.3037 -115.415 128.719 194.801 0.744839 0
239 11912 Muon 1 60.6918 81.4582 20.7664 482.295 1.9917 0
239 11913 Muon 1 -71.4304 -115.413 43.9825 60.1113 1.0965 0
239 11914 Muon 1 -30.5458 61.0853 91.631 224.74 1.94912 0
239 11915 Muon 1 -64.291 -53.1574 11.1336 169.723 1.70718 0
239 11916 Muon 1 -31.3428 -44.0403 12.6975 34.255 0.254898 0
239 11916 Muon 1 -31.243 -24.9616 6.28139 15.3029 0.254898 0
239 11917 Muon 1 96.8664 8.26832 88.5981 119.652 1.95077 0
239 11918 Muon 1 82.8319 48.3803 34.4516 110.913 0.388211 0
239 11918 Muon 1 83.6324 81.7285 1.9039 6.57034 0.388211 0
239 11920 Muon 1 -9.44499 -115.339 105.894 121.353 0.649017 0
239 11920 Muon 1 -12.859 11.935 24.7941 46.6758 0.649017 0
239 11922 Muon 1 117.449 -25.4712 142.92 206.056 0.923553 0
239 11924 Muon 1 -115.457 -84.8549 30.6026 37.2655 0.442885 0
239 11925 Muon 1 -23.8943 -35.9219 12.0276 211.829 1.16642 0
239 11925 Muon 1 -23.8658 -21.2854 2.58039 45.4123 1.16642 0
239 11926 Muon 1 117.341 81.2129 36.128 39.7167 1.43519 0
239 11928 Muon 1 -39.6495 14.5853 54.2348 87.1004 0.594437 0
239 11931 Muon 1 117.421 -18.1413 135.563 139.686 1.81331 0
239 11932 Muon 1 10.8123 18.095 7.28269 31.4532 1.56732 0
239 11933 Muon 1 -1.13529 -22.3653 21.23 42.5301 1.80211 0
239 11934 Muon 1 -79.9251 -115.474 35.5485 77.7747 0.398523 0
239 11935 Muon 1 -78.3971 -84.3576 5.96044 8.93745 0.461364 0
239 11936 Muon 1 -115.367 40.9124 156.279 170.645 1.58822 0
239 11937 Muon 1 116.848 3.01163 113.836 347.167 1.61315 0
239 11940 Muon 1 -67.2926 117.233 184.525 215.794 1.10981 0
239 11942 Muon 1 -3.82501 25.0495 28.8745 89.3126 1.701 0
239 11943 Muon 1 117.622 -18.2239 135.846 262.954 0.91864 0
239 11944 Muon 1 -4.1907 -8.97825 4.78756 34.7974 0.735585 0
239 11945 Muon 1 -91.1137 -86.293 4.82068 107.503 0.367204 0
239 11947 Muon 1 -33.7247 -33.7974 0.0726509 8.54954 1.93043 0
239 11948 Muon 1 -115.53 21.8959 137.426 181.932 1.42534 0
239 11949 Muon 1 117.508 88.7492 28.7588 90.8 0.898815 0
239 11950 Muon 1 95.6991 117.446 21.7469 356.456 1.23039 0
240 11951 Muon 1 -56.7942 -53.7615 3.03273 74.3534 1.28802 0
240 11952 Muon 1 -34.7312 117.368 152.099 176.492 1.67282 0
240 11955 Muon 1 49.6939 13.2905 36.4033 197.958 1.87081 0
240 11957 Muon 1 61.7555 117.479 55.7231 103.732 0.769764 0
240 11958 Muon 1 97.8285 95.2684 2.5601 10.2387 0.160042 0
240 11958 Muon 1 98.4959 97.3169 1.17892 2.92866 0.160042 0
240 11959 Muon 1 66.328 70.2203 3.89227 281.629 1.18969 0
240 11961 Muon 1 7.53784 117.082 109.545 116.738 1.59309 0
240 11962 Muon 1 38.127 49.7699 11.6428 68.0436 0.291557 0
240 11962 Muon 1 38.5988 36.8041 1.79474 2.17573 0.291557 0
240 11963 Muon 1 -68.6966 53.5105 122.207 183.3 0.542291 0
240 11963 Muon 1 -68.7082 -72.2741 3.5659 5.622 0.542291 0
240 11966 Muon 1 53.2755 37.9914 15.2842 309.767 1.8938 0
240 11967 Muon 1 104.705 -75.8538 180.558 290.293 1.25401 0
240 11968 Muon 1 21.7211 11.2265 10.4946 21.301 0.349744 0
240 11969 Muon 1 -94.0578 -68.7566 25.3013 108.106 1.33462 0
240 11970 Muon 1 -112.589 -40.5461 72.0424 119.688 1.68371 0
240 11971 Muon 1 117.432 -88.639 206.071 264.847 1.03581 0
240 11972 Muon 1 -80.2526 117.388 197.64 216.032 0.916149 0
240 11973 Muon 1 -5.58228 95.7919 101.374 223.897 0.646664 0
240 11973 Muon 1 -6.6167 -20.0512 13.4345 16.0435 0.646664 0
240 11977 Muon 1 -19.3929 18.9651 38.3579 64.378 0.278294 0
240 11978 Muon 1 -116.448 -30.2727 86.175 97.9342 1.48989 0
240 11980 Muon 1 -108.075 -55.4905 52.5842 97.1304 0.355064 0
240 11981 Muon 1 -81.893 -86.1698 4.27673 29.5924 1.74905 0
240 11983 Muon 1 -78.6678 117.398 196.066 227.366 1.52202 0
240 11985 Muon 1 64.3904 83.2431 18.8527 457.395 1.56011 0
240 11987 Muon 1 -78.4525 50.2991 128.752 304.832 0.801545 0
240 11988 Muon 1 115.603 21.8423 93.7606 95.7191 1.04331 0
240 11988 Muon 1 115.118 115.612 0.494331 1.92112 1.04331 0
240 11990 Muon 1 117.734 80.9938 36.7398 106.748 0.570545 0
240 11991 Muon 1 -115.344 -96.153 19.1908 20.3666 1.11942 0
240 11992 Muon 1 47.1734 44.5895 2.5839 19.308 0.372683 0
240 11993 Muon 1 -17.0104 114.531 131.541 232.964 1.309 0
240 11994 Muon 1 -110.65 -84.586 26.0641 224.482 1.0351 0
240 11995 Muon 1 1.51936 -8.38581 9.90518 116.154 0.385876 0
240 11997 Muon 1 -5.18388 -35.1832 29.9994 49.4946 1.69693 0
240 11998 Muon 1 -115.552 -27.1775 88.3743 106.091 1.41073 0
240 11999 Muon 1 -46.3693 -32.9956 13.3737 179.749 0.838242 0
199 9901 Muon 1 94.4929 79.4761 15.0168 46.7507 0.238643 0
199 9902 Muon 1 -99.8555 43.581 143.436 156.401 1.97588 0
199 9902 Muon 1 -99.7619 -115.432 15.6701 17.0264 1.97588 0
199 9904 Muon 1 106.489 79.7154 26.7732 86.9401 0.35885 0
199 9905 Muon 1 -90.5137 -32.0596 58.4541 110.811 1.1989 0
199 9908 Muon 1 116.993 -69.3412 186.335 336.15 1.25478 0
199 9909 Muon 1 41.9572 42.769 0.811874 16.4649 0.17317 0
199 9910 Muon 1 -5.37331 -52.64 47.2667 62.0553 1.65748 0
199 9913 Muon 1 112.384 70.2626 42.1212 71.9164 1.62428 0
199 9913 Muon 1 110.886 112.236 1.34988 1.98157 1.62428 0
199 9914 Muon 1 20.2082 59.754 39.5459 56.53 0.752252 0
199 9915 Muon 1 38.8145 -115.45 154.265 172.692 0.6639 0
199 9916 Muon 1 -5.5983 15.9515 21.5498 26.6758 0.200218 0
199 9916 Muon 1 -3.17034 -7.82942 4.65908 5.16653 0.200218 0
199 9918 Muon 1 30.8237 78.9738 48.1501 246.532 0.894439 0
199 9920 Muon 1 -42.447 -17.0928 25.3542 55.6301 0.379971 0
199 9921 Muon 1 45.9117 47.9422 2.03048 6.46212 0.724112 0
199 9922 Muon 1 -86.3303 -41.8347 44.4956 95.3855 1.4914 0
199 9923 Muon 1 -8.53075 117.465 125.996 147.844 0.720147 0
199 9924 Muon 1 -70.0824 -91.099 21.0166 178.413 0.579325 0
199 9924 Muon 1 -69.8861 -74.0081 4.12209 28.0725 0.579325 0
199 9926 Muon 1 -43.5627 -51.5042 7.94148 25.4683 0.189548 0
199 9928 Muon 1 -36.9371 -68.0654 31.1283 44.2677 0.490559 0
199 9930 Muon 1 -6.32577 35.8802 42.206 138.098 0.429633 0
199 9930 Muon 1 35.7932 34.1087 1.68448 9.0869 0.429633 0
199 9932 Muon 1 117.384 -36.3082 153.692 267.282 1.33248 0
199 9935 Muon 1 -99.8281 10.6497 110.478 264.108 1.5401 0
199 9936 Muon 1 -85.7506 -92.3212 6.57054 8.4351 1.42007 0
199 9936 Muon 1 -85.6505 -88.6707 3.02028 3.73274 1.42007 0
199 9938 Muon 1 57.3507 6.41938 50.9314 178.561 0.509693 0
199 9939 Muon 1 -64.9298 -115.096 50.1657 54.3039 0.532182 0
199 9940 Muon 1 -34.9021 -28.779 6.12307 6.76863 0.145811 0
199 9941 Muon 1 0.738131 56.6484 55.9103 126.995 0.919349 0
199 9942 Muon 1 84.9389 66.2216 18.7173 21.7842 0.185086 0
199 9943 Muon 1 -112.751 -1.61494 111.136 249.848 0.736056 0
199 9944 Muon 1 68.7154 0.491321 68.2241 129.316 1.69886 0
199 9945 Muon 1 -20.6212 -83.4835 62.8623 115.203 0.401204 0
199 9946 Muon 1 -10.2284 -17.6542 7.42581 82.0053 0.924205 0
199 9947 Muon 1 60.4529 15.4856 44.9673 94.244 1.33917 0
199 9948 Muon 1 106.2 80.4129 25.7875 173.936 1.79042 0
199 9950 Muon 1 -80.1717 -4.88875 75.283 121.307 1.37606 0
200 9952 Muon 1 97.0762 112.921 15.8445 105.246 0.94386 0
200 9952 Muon 1 96.9015 92.3635 4.53801 28.8753 0.94386 0
200 9953 Muon 1 -67.4146 -17.8768 49.5378 112.036 1.91663 0
200 9955 Muon 1 70.4611 -70.236 140.697 161.977 0.48761 0
200 9957 Muon 1 81.0802 -28.0618 109.142 195.738 1.56609 0
200 9958 Muon 1 19.1704 23.1727 4.00228 35.723 0.231037 0
200 9959 Muon 1 48.3804 -9.53851 57.9189 79.4494 1.84256 0
200 9960 Muon 1 18.1653 91.1404 72.9751 85.7587 0.581558 0
200 9961 Muon 1 117.482 -0.20549 117.687 153.988 0.791626 0
200 9962 Muon 1 2.19057 -25.9792 28.1698 260.989 1.86629 0
200 9963 Muon 1 69.3236 -13.4685 82.7921 97.8948 0.859542 0
200 9964 Muon 1 117.318 37.4354 79.883 118.467 1.02676 0
200 9965 Muon 1 -115.1 -79.9382 35.1619 148.37 0.481865 0
200 9967 Muon 1 33.6139 8.65586 24.958 211.485 1.73383 0
200 9968 Muon 1 87.2742 12.7414 74.5328 660.422 1.53895 0
200 9969 Muon 1 -115.503 80.9247 196.427 249.364 1.90899 0
200 9970 Muon 1 117.331 47.4614 69.87 195.307 1.07695 0
200 9971 Muon 1 -27.6268 116.717 144.343 148.751 1.62541 0
200 9972 Muon 1 -58.6281 -54.5781 4.04992 12.2908 1.07303 0
200 9972 Muon 1 -54.4826 -53.026 1.45663 5.5209 1.07303 0
200 9973 Muon 1 56.8232 15.7208 41.1024 116.694 0.375586 0
200 9975 Muon 1 85.3862 117.371 31.9844 40.4381 1.49398 0
200 9976 Muon 1 -81.7856 -104.133 22.3471 53.3102 1.62768 0
200 9978 Muon 1 41.3197 46.7567 5.43694 15.1652 0.991343 0
200 9981 Muon 1 97.7179 81.7453 15.9726 92.7781 1.50838 0
200 9982 Muon 1 -6.31959 34.9709 41.2904 146.542 1.93388 0
200 9983 Muon 1 -90.167 -92.3255 2.15855 299.804 1.52319 0
200 9984 Muon 1 72.7836 55.216 17.5676 33.4056 1.6016 0
200 9986 Muon 1 -92.3962 -17.5982 74.7981 394.956 1.00256 0
200 9987 Muon 1 30.3721 44.2874 13.9153 195.529 0.5986 0
200 9988 Muon 1 -115.402 -72.7916 42.6101 80.2194 0.429275 0
200 9989 Muon 1 -115.219 5.63271 120.851 123.812 0.629909 0
200 9990 Muon 1 49.5074 -0.443956 49.9514 85.9343 1.99785 0
200 9991 Muon 1 117.384 66.3977 50.9865 53.1221 1.2732 0
200 9992 Muon 1 14.702 -47.3205 62.0224 145.36 1.82353 0
200 9993 Muon 1 6.51382 90.6457 84.1319 122.08 0.42271 0
200 9994 Muon 1 -99.4069 -85.055 14.3519 36.8468 1.56573 0
200 9995 Muon 1 67.927 32.8648 35.0622 116.861 1.14804 0
200 9997 Muon 1 -6.56836 2.63314 9.2015 72.0485 0.303525 0
200 9998 Muon 1 65.9501 80.1092 14.1591 107.711 1.76265 0
200 9999 Muon 1 117.291 64.1283 53.1631 81.8481 0.761413 0
200 10000 Muon 1 88.3284 110.502 22.1735 82.5145 0.540993 0
217 10802 Muon 1 -22.3828 117.399 139.782 186.848 1.36966 0
217 10803 Muon 1 -22.0669 -46.5514 24.4846 369.729 1.59876 0
217 10804 Muon 1 34.4071 59.6892 25.2821 66.8603 0.277387 0
217 10805 Muon 1 52.8726 32.2206 20.652 187.178 1.90276 0
217 10806 Muon 1 58.9257 -5.24535 64.171 258.667 1.42967 0
217 10807 Muon 1 -45.6199 -72.3177 26.6978 221.499 0.622309 0
217 10808 Muon 1 117.282 88.0149 29.2676 94.1475 1.27743 0
217 10809 Muon 1 22.983 -19.0283 42.0113 122.991 0.676501 0
217 10810 Muon 1 -26.4669 -106.594 80.1276 82.2825 0.518895 0
217 10810 Muon 1 -26.1084 62.6613 88.7698 90.5894 0.518895 0
217 10813 Muon 1 -58.1429 -59.8609 1.71805 169.099 0.946045 0
217 10814 Muon 1 117.327 64.6109 52.7164 94.7829 1.3031 0
217 10816 Muon 1 -115.371 -90.5899 24.7809 26.4735 1.3667 0
217 10817 Muon 1 -93.0678 21.5524 114.62 161.272 0.475834 0
217 10820 Muon 1 -0.265664 63.2629 63.5285 163.102 0.924663 0
217 10821 Muon 1 -73.9234 -66.1806 7.74278 62.8385 0.323311 0
217 10822 Muon 1 78.2561 36.4651 41.7909 276.498 0.715411 0
217 10826 Muon 1 -56.0535 -82.5057 26.4522 41.6978 0.609224 0
217 10829 Muon 1 32.6325 117.476 84.8434 104.562 1.43911 0
217 10830 Muon 1 -35.238 -58.2408 23.0028 75.347 1.94909 0
217 10831 Muon 1 18.8594 -3.06586 21.9253 260.147 1.47561 0
217 10832 Muon 1 -104.083 -62.9845 41.0987 115.938 0.414255 0
217 10833 Muon 1 117.392 85.0282 32.364 42.9081 1.35135 0
217 10834 Muon 1 20.0036 18.273 1.73063 6.75051 1.88934 0
217 10835 Muon 1 117.471 17.9379 99.5336 116.559 1.59932 0
217 10836 Muon 1 78.82 -68.2379 147.058 274.552 1.37545 0
217 10837 Muon 1 -38.3841 -81.028 42.6439 65.2218 1.06062 0
217 10838 Muon 1 -19.3388 -115.41 96.0716 101.601 0.789998 0
217 10839 Muon 1 -39.7054 -69.5975 29.8921 156.752 1.96571 0
217 10840 Muon 1 -22.4056 117.33 139.735 250.807 0.959725 0
217 10841 Muon 1 60.2293 61.5982 1.36891 4.42862 0.32998 0
217 10842 Muon 1 -71.2758 117.608 188.884 201.551 1.85358 0
217 10843 Muon 1 -115.683 61.2823 176.965 226.09 1.011 0
217 10844 Muon 1 -20.3356 -18.7596 1.57601 3.73061 0.131337 0
217 10845 Muon 1 6.2282 -30.8239 37.0521 45.6999 0.270345 0
217 10848 Muon 1 46.2277 117.271 71.0436 100.262 0.461699 0
229 11402 Muon 1 -70.2326 -115.289 45.0561 116.582 1.4672 0
229 11403 Muon 1 117.338 77.2084 40.1292 109.186 0.469026 0
229 11404 Muon 1 102.867 -69.8511 172.718 265.612 0.71226 0
229 11405 Muon 1 -73.7007 -115.629 41.9283 65.7809 1.74985 0
229 11405 Muon 1 -73.9226 -75.5012 1.57854 2.02517 1.74985 0
229 11407 Muon 1 35.3 3.80952 31.4905 64.8711 1.04027 0
229 11408 Muon 1 99.6605 53.0637 46.5968 60.5667 0.27482 0
229 11409 Muon 1 -53.4179 -34.9094 18.5085 52.4039 0.253896 0
229 11410 Muon 1 117.302 56.9301 60.3716 121.103 1.64106 0
229 11412 Muon 1 82.8894 66.6199 16.2696 22.1299 0.508441 0
229 11413 Muon 1 -92.8816 -53.2894 39.5923 41.6361 0.221362 0
229 11414 Muon 1 114.979 -18.025 133.004 197.927 0.6545 0
229 11415 Muon 1 -115.518 -79.6275 35.8906 79.1949 1.27389 0
229 11416 Muon 1 117.351 46.229 71.122 82.4938 0.749687 0
229 11418 Muon 1 -22.1915 117.126 139.317 156.856 1.62713 0
229 11420 Muon 1 -7.39068 -54.6808 47.2901 96.6031 0.34281 0
229 11421 Muon 1 -115.363 -92.3019 23.061 77.3933 1.17172 0
229 11422 Muon 1 -19.624 -72.5183 52.8942 55.5597 0.257109 0
229 11423 Muon 1 -16.663 -115.289 98.6258 99.3409 0.583946 0
229 11425 Muon 1 -47.3216 -53.4075 6.0859 15.4615 1.12525 0
229 11426 Muon 1 -51.9679 117.411 169.379 423.67 1.88145 0
229 11427 Muon 1 65.3975 -115.24 180.637 281.31 1.38589 0
229 11429 Muon 1 -115.456 -76.6231 38.8331 49.5992 0.420205 0
229 11430 Muon 1 52.7682 71.374 18.6058 57.2492 1.44834 0
229 11431 Muon 1 103.173 107.849 4.67576 6.13171 0.349463 0
229 11432 Muon 1 -98.138 -92.7938 5.34423 10.8385 0.799269 0
229 11434 Muon 1 10.6241 -115.42 126.044 197.567 1.03958 0
229 11436 Muon 1 -15.1675 -16.3803 1.21283 20.7324 0.181769 0
229 11437 Muon 1 100.178 95.5667 4.61108 5.69784 0.140031 0
229 11438 Muon 1 79.2209 69.7091 9.51182 157.17 0.649709 0
229 11439 Muon 1 64.8423 32.866 31.9764 47.6697 1.03411 0
229 11442 Muon 1 92.7114 115.811 23.0996 136.147 1.92093 0
229 11443 Muon 1 -59.234 -114.724 55.4901 73.815 1.2152 0
229 11444 Muon 1 104.246 83.5205 20.7255 27.1347 0.944453 0
229 11446 Muon 1 81.2708 54.4298 26.841 46.7744 0.273006 0
229 11448 Muon 1 -53.8394 -88.5693 34.7299 45.8048 0.278583 0
229 11449 Muon 1 11.4789 112.396 100.917 116.167 1.62284 0
229 11450 Muon 1 100.812 -75.8227 176.635 190.993 0.929678 0
229 11450 Muon 1 101 117.405 16.4053 17.3155 0.929678 0
234 11651 Muon 1 117.393 91.0174 26.3758 70.1085 1.70169 0
234 11653 Muon 1 -115.011 -41.7301 73.2812 252.186 1.08227 0
234 11655 Muon 1 -46.5273 -115.386 68.8586 156.921 0.573772 0
234 11656 Muon 1 25.5192 27.6884 2.1692 416.516 1.60275 0
234 11657 Muon 1 -90.832 70.9003 161.732 331.542 1.19246 0
234 11658 Muon 1 117.376 84.3192 33.0566 86.261 0.920544 0
234 11659 Muon 1 -74.3761 -79.7051 5.32894 22.4611 1.07602 0
234 11660 Muon 1 85.7448 117.698 31.9529 76.397 1.16887 0
234 11661 Muon 1 49.0038 50.1974 1.19354 13.7558 0.343806 0
234 11662 Muon 1 -43.8052 -47.7384 3.93327 170.819 0.822546 0
234 11664 Muon 1 13.9151 64.5292 50.6141 114.791 0.678186 0
234 11665 Muon 1 67.5643 -23.8123 91.3766 310.383 1.8666 0
234 11665 Muon 1 67.0652 72.4751 5.40987 14.9013 1.8666 0
234 11665 Muon 1 67.0353 65.4131 1.62222 1.6373 1.8666 0
234 11666 Muon 1 -78.4921 -25.2549 53.2372 273.037 0.888105 0
234 11667 Muon 1 117.326 -43.3442 160.67 170.206 1.37238 0
234 11669 Muon 1 63.164 114.418 51.2542 148.551 0.463226 0
234 11671 Muon 1 -38.7218 -115.459 76.7368 80.806 1.56806 0
234 11673 Muon 1 12.7098 -115.398 128.108 158.594 1.35314 0
234 11674 Muon 1 30.0088 51.4351 21.4264 39.7095 1.53179 0
234 11674 Muon 1 29.4306 32.2171 2.78654 3.90917 1.53179 0
234 11675 Muon 1 48.1723 38.3572 9.81509 98.9151 1.30362 0
234 11675 Muon 1 44.5971 47.7322 3.13516 9.71433 1.30362 0
234 11676 Muon 1 -64.2033 -115.467 51.2641 256.24 1.04827 0
234 11676 Muon 1 -87.4231 -87.4111 0.0119858 5.06842 1.04827 0
234 11677 Muon 1 -115.53 -88.7385 26.7917 51.1763 0.957371 0
234 11678 Muon 1 -11.8861 3.24185 15.128 48.4982 1.87158 0
234 11680 Muon 1 61.8268 119.603 57.7762 63.3371 1.1392 0
234 11681 Muon 1 117.122 28.1809 88.9406 113.041 1.78464 0
234 11682 Muon 1 71.9493 117.361 45.4113 86.8711 1.41435 0
234 11683 Muon 1 87.1873 53.2439 33.9434 246.008 1.00068 0
234 11684 Muon 1 -71.0154 117.453 188.468 308.694 1.99865 0
234 11687 Muon 1 111.085 25.4724 85.6123 202.941 0.580455 0
234 11688 Muon 1 -9.98406 -23.1683 13.1842 70.5956 1.60072 0
234 11688 Muon 1 -9.95702 0.472615 10.4296 50.8011 1.60072 0
234 11689 Muon 1 16.0551 44.4151 28.3601 117.983 0.412292 0
234 11689 Muon 1 15.3939 15.216 0.177888 0.783128 0.412292 0
234 11691 Muon 1 97.9176 89.9768 7.94082 27.9431 1.42265 0
234 11692 Muon 1 -4.17824 -61.2748 57.0965 92.0074 0.872855 0
234 11693 Muon 1 43.9843 59.161 15.1767 130.375 1.31802 0
234 11695 Muon 1 41.5516 105.109 63.5574 180.272 1.83625 0
234 11697 Muon 1 -66.9446 -12.1869 54.7577 114.11 1.77228 0
234 11698 Muon 1 55.1127 117.143 62.0306 85.9387 1.66167 0
249 12403 Muon 1 62.2553 117.218 54.9632 84.8205 1.83158 0
249 12404 Muon 1 25.2011 60.1736 34.9725 59.5129 0.648078 0
249 12405 Muon 1 -1.88175 -10.4276 8.54585 15.6946 0.637577 0
249 12406 Muon 1 20.0954 -60.0911 80.1865 203.309 0.677147 0
249 12407 Muon 1 -115.376 -79.8017 35.5742 45.7156 1.42851 0
249 12408 Muon 1 88.9044 16.4697 72.4347 130.741 1.67948 0
249 12409 Muon 1 30.9661 -114.984 145.95 163.304 1.97792 0
249 12410 Muon 1 -93.3567 -104.553 11.196 67.7656 0.55961 0
249 12410 Muon 1 -93.4878 -89.7859 3.70189 34.9087 0.55961 0
249 12412 Muon 1 30.7246 -35.5784 66.3029 206.243 1.6694 0
249 12413 Muon 1 -101.156 -41.2539 59.9018 258.482 0.748423 0
249 12413 Muon 1 -101.754 -103.972 2.21741 10.1975 0.748423 0
249 12417 Muon 1 -163.67 -99.6446 64.0257 596.047 1.01991 0
249 12417 Muon 1 57.9061 74.2872 16.3811 46.9578 1.01991 0
249 12418 Muon 1 -14.5769 -5.30742 9.26946 85.4584 1.55179 0
249 12419 Muon 1 71.3762 71.8779 0.50174 15.9148 1.5141 0
249 12420 Muon 1 2.1851 100.488 98.3029 112.997 1.26669 0
249 12421 Muon 1 -40.1554 64.9789 105.134 308.693 1.68584 0
249 12422 Muon 1 -59.1077 -22.8688 36.239 49.3229 0.470203 0
249 12423 Muon 1 -79.8266 -115.456 35.6292 60.2965 0.848254 0
249 12425 Muon 1 -115.473 -14.7758 100.697 126.74 1.64811 0
249 12426 Muon 1 -115.493 -81.6805 33.8125 42.134 1.80884 0
249 12427 Muon 1 -83.9694 -97.1879 13.2184 350.563 1.46352 0
249 12429 Muon 1 -32.0294 50.3256 82.355 249.165 1.40537 0
249 12430 Muon 1 117.467 -51.1994 168.666 184.227 1.26655 0
249 12431 Muon 1 52.6575 66.4033 13.7458 174.235 1.43474 0
249 12432 Muon 1 -69.3706 64.7067 134.077 278.738 1.67357 0
249 12433 Muon 1 -19.6335 100.636 120.269 298.689 1.80949 0
249 12433 Muon 1 -19.5526 -22.8472 3.29451 8.65466 1.80949 0
249 12434 Muon 1 -94.4189 -104.11 9.69138 47.7597 0.203709 0
249 12435 Muon 1 -34.306 38.9098 73.2158 538.877 1.38527 0
249 12436 Muon 1 120.369 50.2478 70.1213 80.5721 0.351587 0
